time,y_hif,y_o2,y_p300,y_p53,y_casp,y_kp
24.2000,0.54239535,2.66399454,0.47344593,0.45414948,1.25827832,0.57792972
24.3000,0.54197440,2.66579712,0.47428594,0.45458428,1.26022945,0.57741859
24.4000,0.54155818,2.66758187,0.47512078,0.45501469,1.26216546,0.57691221
24.5000,0.54114664,2.66934899,0.47595049,0.45544076,1.26408647,0.57641052
24.6000,0.54073971,2.67109867,0.47677508,0.45586254,1.26599258,0.57591347
24.7000,0.54033732,2.67283112,0.47759458,0.45628006,1.26788390,0.57542101
24.8000,0.53993941,2.67454651,0.47840901,0.45669337,1.26976054,0.57493310
24.9000,0.53954593,2.67624504,0.47921841,0.45710251,1.27162259,0.57444969
25.0000,0.53915681,2.67792690,0.48002280,0.45750752,1.27347017,0.57397074
25.1000,0.53877199,2.67959228,0.48082220,0.45790845,1.27530337,0.57349620
25.2000,0.53839142,2.68124135,0.48161663,0.45830533,1.27712230,0.57302603
25.3000,0.53801505,2.68287429,0.48240613,0.45869821,1.27892707,0.57256017
25.4000,0.53764281,2.68449129,0.48319071,0.45908712,1.28071776,0.57209860
25.5000,0.53727465,2.68609252,0.48397041,0.45947211,1.28249449,0.57164127
25.6000,0.53691051,2.68767816,0.48474525,0.45985322,1.28425735,0.57118813
25.7000,0.53655035,2.68924837,0.48551525,0.46023048,1.28600644,0.57073914
25.8000,0.53619412,2.69080332,0.48628043,0.46060393,1.28774186,0.57029427
25.9000,0.53584175,2.69234319,0.48704083,0.46097362,1.28946371,0.56985347
26.0000,0.53549320,2.69386814,0.48779646,0.46133957,1.29117209,0.56941670
26.1000,0.53514842,2.69537834,0.48854736,0.46170183,1.29286709,0.56898392
26.2000,0.53480737,2.69687394,0.48929355,0.46206043,1.29454882,0.56855510
26.3000,0.53446998,2.69835510,0.49003504,0.46241542,1.29621736,0.56813019
26.4000,0.53413622,2.69982198,0.49077187,0.46276682,1.29787281,0.56770916
26.5000,0.53380604,2.70127474,0.49150407,0.46311467,1.29951527,0.56729196
26.6000,0.53347940,2.70271353,0.49223164,0.46345901,1.30114483,0.56687857
26.7000,0.53315624,2.70413851,0.49295463,0.46379988,1.30276158,0.56646895
26.8000,0.53283652,2.70554982,0.49367305,0.46413730,1.30436563,0.56606306
26.9000,0.53252020,2.70694761,0.49438693,0.46447131,1.30595705,0.56566085
27.0000,0.53220724,2.70833203,0.49509629,0.46480196,1.30753594,0.56526231
27.1000,0.53189759,2.70970323,0.49580116,0.46512926,1.30910240,0.56486739
27.2000,0.53159122,2.71106134,0.49650156,0.46545326,1.31065651,0.56447606
27.3000,0.53128807,2.71240650,0.49719751,0.46577399,1.31219836,0.56408828
27.4000,0.53098812,2.71373887,0.49788905,0.46609148,1.31372805,0.56370402
27.5000,0.53069131,2.71505856,0.49857618,0.46640576,1.31524566,0.56332325
27.6000,0.53039762,2.71636573,0.49925895,0.46671686,1.31675128,0.56294594
27.7000,0.53010699,2.71766051,0.49993736,0.46702483,1.31824500,0.56257204
27.8000,0.52981940,2.71894302,0.50061145,0.46732968,1.31972691,0.56220154
27.9000,0.52953481,2.72021340,0.50128123,0.46763145,1.32119709,0.56183439
28.0000,0.52925318,2.72147178,0.50194674,0.46793018,1.32265563,0.56147056
28.1000,0.52897446,2.72271828,0.50260799,0.46822589,1.32410261,0.56111003
28.2000,0.52869864,2.72395304,0.50326501,0.46851861,1.32553812,0.56075277
28.3000,0.52842566,2.72517617,0.50391782,0.46880837,1.32696224,0.56039873
28.4000,0.52815551,2.72638781,0.50456644,0.46909520,1.32837507,0.56004790
28.5000,0.52788813,2.72758807,0.50521090,0.46937913,1.32977668,0.55970024
28.6000,0.52762350,2.72877708,0.50585123,0.46966020,1.33116715,0.55935573
28.7000,0.52736159,2.72995494,0.50648744,0.46993842,1.33254656,0.55901432
28.8000,0.52710236,2.73112179,0.50711955,0.47021384,1.33391501,0.55867601
28.9000,0.52684577,2.73227774,0.50774760,0.47048647,1.33527257,0.55834074
29.0000,0.52659181,2.73342289,0.50837159,0.47075634,1.33661932,0.55800851
29.1000,0.52634043,2.73455737,0.50899157,0.47102348,1.33795533,0.55767927
29.2000,0.52609161,2.73568129,0.50960754,0.47128793,1.33928070,0.55735301
29.3000,0.52584531,2.73679475,0.51021953,0.47154970,1.34059551,0.55702969
29.4000,0.52560151,2.73789787,0.51082757,0.47180883,1.34189981,0.55670928
29.5000,0.52536017,2.73899076,0.51143167,0.47206533,1.34319371,0.55639177
29.6000,0.52512126,2.74007352,0.51203185,0.47231924,1.34447727,0.55607712
29.7000,0.52488477,2.74114625,0.51262815,0.47257059,1.34575058,0.55576530
29.8000,0.52465065,2.74220907,0.51322058,0.47281939,1.34701370,0.55545630
29.9000,0.52441888,2.74326207,0.51380917,0.47306567,1.34826672,0.55515008
30.0000,0.52418943,2.74430535,0.51439393,0.47330947,1.34950970,0.55484662
30.1000,0.52396228,2.74533902,0.51497489,0.47355080,1.35074274,0.55454589
30.2000,0.52373740,2.74636318,0.51555206,0.47378969,1.35196589,0.55424788
30.3000,0.52351476,2.74737792,0.51612548,0.47402616,1.35317924,0.55395254
30.4000,0.52329434,2.74838335,0.51669517,0.47426024,1.35438285,0.55365987
30.5000,0.52307611,2.74937955,0.51726114,0.47449195,1.35557681,0.55336983
30.6000,0.52286004,2.75036662,0.51782341,0.47472132,1.35676118,0.55308240
30.7000,0.52264612,2.75134465,0.51838201,0.47494837,1.35793604,0.55279756
30.8000,0.52243430,2.75231375,0.51893696,0.47517312,1.35910145,0.55251528
30.9000,0.52222458,2.75327399,0.51948828,0.47539560,1.36025749,0.55223554
31.0000,0.52201693,2.75422547,0.52003599,0.47561583,1.36140424,0.55195832
31.1000,0.52181132,2.75516829,0.52058012,0.47583382,1.36254175,0.55168360
31.2000,0.52160773,2.75610252,0.52112068,0.47604961,1.36367010,0.55141134
31.3000,0.52140614,2.75702825,0.52165769,0.47626322,1.36478936,0.55114153
31.4000,0.52120652,2.75794557,0.52219117,0.47647467,1.36589960,0.55087415
31.5000,0.52100886,2.75885457,0.52272115,0.47668397,1.36700089,0.55060918
31.6000,0.52081312,2.75975533,0.52324765,0.47689116,1.36809328,0.55034658
31.7000,0.52061929,2.76064793,0.52377068,0.47709625,1.36917686,0.55008635
31.8000,0.52042735,2.76153246,0.52429028,0.47729927,1.37025169,0.54982846
31.9000,0.52023728,2.76240900,0.52480644,0.47750022,1.37131784,0.54957289
32.0000,0.52004905,2.76327762,0.52531921,0.47769915,1.37237536,0.54931961
32.1000,0.51986264,2.76413841,0.52582859,0.47789606,1.37342434,0.54906861
32.2000,0.51967804,2.76499144,0.52633461,0.47809098,1.37446482,0.54881987
32.3000,0.51949522,2.76583680,0.52683729,0.47828392,1.37549688,0.54857336
32.4000,0.51931417,2.76667455,0.52733664,0.47847491,1.37652058,0.54832907
32.5000,0.51913486,2.76750479,0.52783270,0.47866396,1.37753599,0.54808697
32.6000,0.51895727,2.76832757,0.52832547,0.47885111,1.37854316,0.54784705
32.7000,0.51878139,2.76914297,0.52881497,0.47903635,1.37954217,0.54760928
32.8000,0.51860720,2.76995108,0.52930123,0.47921972,1.38053307,0.54737365
32.9000,0.51843467,2.77075195,0.52978427,0.47940123,1.38151592,0.54714014
33.0000,0.51826380,2.77154566,0.53026410,0.47958091,1.38249079,0.54690873
33.1000,0.51809456,2.77233229,0.53074075,0.47975876,1.38345774,0.54667940
33.2000,0.51792693,2.77311190,0.53121423,0.47993481,1.38441683,0.54645212
33.3000,0.51776090,2.77388456,0.53168456,0.48010908,1.38536812,0.54622689
33.4000,0.51759645,2.77465035,0.53215176,0.48028158,1.38631167,0.54600368
33.5000,0.51743356,2.77540931,0.53261585,0.48045234,1.38724754,0.54578248
33.6000,0.51727222,2.77616154,0.53307686,0.48062136,1.38817579,0.54556327
33.7000,0.51711241,2.77690708,0.53353478,0.48078867,1.38909647,0.54534603
33.8000,0.51695411,2.77764602,0.53398966,0.48095429,1.39000965,0.54513073
