time,y_hif,y_o2,y_p300,y_p53,y_casp,y_kp
0.2500,1.32231465,0.38437719,0.01454971,0.01234503,0.02484376,0.01011176
0.2600,1.33269036,0.39696726,0.01511034,0.01283244,0.02583101,0.01088602
0.2700,1.34287233,0.40934769,0.01566916,0.01331936,0.02681776,0.01168465
0.2800,1.35286147,0.42151988,0.01622616,0.01380580,0.02780401,0.01250720
0.2900,1.36265875,0.43348529,0.01678134,0.01429174,0.02878976,0.01335321
0.3000,1.37226527,0.44524548,0.01733468,0.01477721,0.02977502,0.01422226
0.3100,1.38168220,0.45680211,0.01788618,0.01526219,0.03075977,0.01511390
0.3200,1.39091083,0.46815692,0.01843582,0.01574668,0.03174402,0.01602770
0.3300,1.39995250,0.47931171,0.01898360,0.01623069,0.03272777,0.01696323
0.3400,1.40880866,0.49026837,0.01952951,0.01671421,0.03371103,0.01792007
0.3500,1.41748081,0.50102885,0.02007354,0.01719725,0.03469378,0.01889779
0.3600,1.42597053,0.51159517,0.02061569,0.01767981,0.03567603,0.01989597
0.3700,1.43427947,0.52196941,0.02115594,0.01816188,0.03665779,0.02091420
0.3800,1.44240935,0.53215369,0.02169430,0.01864348,0.03763904,0.02195206
0.3900,1.45036192,0.54215020,0.02223076,0.01912459,0.03861980,0.02300916
0.4000,1.45813902,0.55196116,0.02276532,0.01960522,0.03960005,0.02408508
0.4100,1.46574250,0.56158884,0.02329797,0.02008537,0.04057981,0.02517943
0.4200,1.47317430,0.57103557,0.02382872,0.02056504,0.04155906,0.02629182
0.4300,1.48043638,0.58030368,0.02435755,0.02104423,0.04253782,0.02742185
0.4400,1.48753072,0.58939554,0.02488447,0.02152294,0.04351608,0.02856915
0.4500,1.49445938,0.59831357,0.02540947,0.02200117,0.04449383,0.02973334
0.4600,1.50122441,0.60706020,0.02593256,0.02247893,0.04547109,0.03091403
0.4700,1.50782791,0.61563787,0.02645374,0.02295620,0.04644785,0.03211086
0.4800,1.51427201,0.62404906,0.02697300,0.02343300,0.04742411,0.03332347
0.4900,1.52055884,0.63229624,0.02749035,0.02390933,0.04839987,0.03455149
0.5000,1.52669056,0.64038192,0.02800578,0.02438517,0.04937513,0.03579457
0.5100,1.53266937,0.64830861,0.02851931,0.02486054,0.05034989,0.03705237
0.5200,1.53849744,0.65607880,0.02903093,0.02533544,0.05132415,0.03832452
0.5300,1.54417699,0.66369503,0.02954064,0.02580986,0.05229791,0.03961071
0.5400,1.54971022,0.67115980,0.03004845,0.02628380,0.05327117,0.04091058
0.5500,1.55509936,0.67847563,0.03055436,0.02675727,0.05424393,0.04222381
0.5600,1.56034661,0.68564505,0.03105837,0.02723027,0.05521620,0.04355009
0.5700,1.56545422,0.69267054,0.03156050,0.02770280,0.05618796,0.04488907
0.5800,1.57042439,0.69955463,0.03206073,0.02817485,0.05715923,0.04624046
0.5900,1.57525935,0.70629979,0.03255908,0.02864643,0.05812999,0.04760395
0.6000,1.57996132,0.71290851,0.03305556,0.02911754,0.05910026,0.04897922
0.6100,1.58453249,0.71938326,0.03355016,0.02958817,0.06007003,0.05036598
0.6200,1.58897509,0.72572649,0.03404290,0.03005834,0.06103930,0.05176393
0.6300,1.59329128,0.73194064,0.03453377,0.03052804,0.06200807,0.05317279
0.6400,1.59748326,0.73802812,0.03502279,0.03099726,0.06297634,0.05459227
0.6500,1.60155318,0.74399134,0.03550996,0.03146602,0.06394411,0.05602208
0.6600,1.60550321,0.74983268,0.03599528,0.03193431,0.06491138,0.05746197
0.6700,1.60933548,0.75555449,0.03647877,0.03240213,0.06587815,0.05891164
0.6800,1.61305212,0.76115913,0.03696044,0.03286948,0.06684443,0.06037085
0.6900,1.61665522,0.76664889,0.03744028,0.03333637,0.06781020,0.06183933
0.7000,1.62014686,0.77202608,0.03791830,0.03380278,0.06877548,0.06331682
0.7100,1.62352913,0.77729295,0.03839452,0.03426874,0.06974026,0.06480307
0.7200,1.62680406,0.78245175,0.03886894,0.03473422,0.07070454,0.06629783
0.7300,1.62997367,0.78750468,0.03934157,0.03519924,0.07166832,0.06780087
0.7400,1.63303997,0.79245394,0.03981241,0.03566380,0.07263160,0.06931194
0.7500,1.63600494,0.79730168,0.04028148,0.03612788,0.07359438,0.07083082
0.7600,1.63887053,0.80205003,0.04074878,0.03659151,0.07455667,0.07235726
0.7700,1.64163868,0.80670109,0.04121432,0.03705467,0.07551845,0.07389106
0.7800,1.64431129,0.81125694,0.04167812,0.03751737,0.07647974,0.07543198
0.7900,1.64689025,0.81571961,0.04214017,0.03797961,0.07744053,0.07697982
0.8000,1.64937741,0.82009112,0.04260049,0.03844138,0.07840082,0.07853435
0.8100,1.65177462,0.82437344,0.04305908,0.03890269,0.07936061,0.08009538
0.8200,1.65408367,0.82856854,0.04351596,0.03936354,0.08031990,0.08166269
0.8300,1.65630636,0.83267833,0.04397113,0.03982393,0.08127870,0.08323610
0.8400,1.65844442,0.83670470,0.04442461,0.04028386,0.08223699,0.08481539
0.8500,1.66049960,0.84064952,0.04487640,0.04074333,0.08319479,0.08640039
0.8600,1.66247359,0.84451461,0.04532651,0.04120234,0.08415209,0.08799089
0.8700,1.66436807,0.84830177,0.04577495,0.04166088,0.08510889,0.08958673
0.8800,1.66618468,0.85201278,0.04622173,0.04211898,0.08606519,0.09118771
0.8900,1.66792506,0.85564936,0.04666686,0.04257661,0.08702100,0.09279366
0.9000,1.66959080,0.85921323,0.04711034,0.04303378,0.08797630,0.09440441
0.9100,1.67118346,0.86270606,0.04755220,0.04349050,0.08893111,0.09601978
0.9200,1.67270458,0.86612950,0.04799243,0.04394676,0.08988542,0.09763961
0.9300,1.67415569,0.86948517,0.04843105,0.04440256,0.09083924,0.09926373
0.9400,1.67553827,0.87277465,0.04886807,0.04485791,0.09179255,0.10089199
0.9500,1.67685379,0.87599949,0.04930349,0.04531280,0.09274537,0.10252423
0.9600,1.67810367,0.87916124,0.04973733,0.04576724,0.09369768,0.10416030
0.9700,1.67928934,0.88226137,0.05016959,0.04622123,0.09464951,0.10580003
0.9800,1.68041217,0.88530137,0.05060029,0.04667475,0.09560083,0.10744330
0.9900,1.68147353,0.88828268,0.05102943,0.04712783,0.09655165,0.10908994
1.0000,1.68247474,0.89120670,0.05145702,0.04758045,0.09750198,0.11073983
1.0100,1.68341713,0.89407482,0.05188308,0.04803262,0.09845181,0.11239282
1.0200,1.68430196,0.89688839,0.05230761,0.04848434,0.09940114,0.11404878
1.0300,1.68513051,0.89964875,0.05273063,0.04893560,0.10034998,0.11570757
1.0400,1.68590400,0.90235720,0.05315213,0.04938641,0.10129831,0.11736907
1.0500,1.68662364,0.90501501,0.05357214,0.04983677,0.10224615,0.11903314
1.0600,1.68729063,0.90762342,0.05399066,0.05028669,0.10319349,0.12069966
1.0700,1.68790612,0.91018367,0.05440770,0.05073615,0.10414034,0.12236852
1.0800,1.68847125,0.91269694,0.05482327,0.05118516,0.10508669,0.12403958
1.0900,1.68898715,0.91516441,0.05523737,0.05163372,0.10603254,0.12571274
1.1000,1.68945489,0.91758722,0.05565003,0.05208183,0.10697789,0.12738787
1.1100,1.68987557,0.91996650,0.05606125,0.05252950,0.10792274,0.12906487
1.1200,1.69025022,0.92230335,0.05647103,0.05297672,0.10886710,0.13074363
1.1300,1.69057987,0.92459882,0.05687939,0.05342349,0.10981096,0.13242404
1.1400,1.69086553,0.92685399,0.05728634,0.05386981,0.11075433,0.13410599
1.1500,1.69110819,0.92906986,0.05769188,0.05431568,0.11169719,0.13578937
1.1600,1.69130881,0.93124745,0.05809602,0.05476111,0.11263956,0.13747410
1.1700,1.69146833,0.93338774,0.05849878,0.05520610,0.11358144,0.13916007
1.1800,1.69158768,0.93549169,0.05890017,0.05565064,0.11452281,0.14084718
1.1900,1.69166777,0.93756023,0.05930018,0.05609473,0.11546369,0.14253533
1.2000,1.69170947,0.93959429,0.05969884,0.05653838,0.11640408,0.14422444
1.2100,1.69171366,0.94159475,0.06009614,0.05698159,0.11734396,0.14591442
1.2200,1.69168118,0.94356250,0.06049211,0.05742435,0.11828335,0.14760517
1.2300,1.69161286,0.94549839,0.06088674,0.05786667,0.11922224,0.14929661
1.2400,1.69150952,0.94740326,0.06128006,0.05830855,0.12016064,0.15098864
1.2500,1.69137194,0.94927792,0.06167205,0.05874998,0.12109854,0.15268120
1.2600,1.69120090,0.95112318,0.06206274,0.05919097,0.12203594,0.15437419
1.2700,1.69099717,0.95293980,0.06245214,0.05963153,0.12297285,0.15606754
1.2800,1.69076147,0.95472856,0.06284025,0.06007164,0.12390926,0.15776117
1.2900,1.69049455,0.95649020,0.06322708,0.06051131,0.12484517,0.15945500
1.3000,1.69019711,0.95822543,0.06361263,0.06095054,0.12578059,0.16114895
1.3100,1.68986983,0.95993498,0.06399693,0.06138933,0.12671551,0.16284296
1.3200,1.68951341,0.96161953,0.06437997,0.06182768,0.12764994,0.16453694
1.3300,1.68912850,0.96327977,0.06476177,0.06226559,0.12858387,0.16623083
1.3400,1.68871576,0.96491634,0.06514233,0.06270307,0.12951730,0.16792456
1.3500,1.68827581,0.96652989,0.06552166,0.06314011,0.13045024,0.16961806
1.3600,1.68780927,0.96812106,0.06589978,0.06357671,0.13138268,0.17131127
1.3700,1.68731676,0.96969045,0.06627668,0.06401287,0.13231463,0.17300411
1.3800,1.68679886,0.97123866,0.06665237,0.06444860,0.13324608,0.17469653
1.3900,1.68625615,0.97276628,0.06702688,0.06488389,0.13417703,0.17638846
1.4000,1.68568920,0.97427389,0.06740019,0.06531874,0.13510749,0.17807984
1.4100,1.68509856,0.97576202,0.06777233,0.06575316,0.13603746,0.17977062
1.4200,1.68448476,0.97723123,0.06814329,0.06618715,0.13696693,0.18146072
1.4300,1.68384835,0.97868206,0.06851310,0.06662070,0.13789590,0.18315010
1.4400,1.68318982,0.98011500,0.06888174,0.06705381,0.13882437,0.18483870
1.4500,1.68250970,0.98153057,0.06924924,0.06748650,0.13975236,0.18652647
1.4600,1.68180846,0.98292927,0.06961560,0.06791875,0.14067984,0.18821334
1.4700,1.68108659,0.98431156,0.06998083,0.06835057,0.14160683,0.18989926
1.4800,1.68034456,0.98567792,0.07034493,0.06878195,0.14253333,0.19158419
1.4900,1.67958283,0.98702880,0.07070792,0.06921290,0.14345933,0.19326807
1.5000,1.67880185,0.98836465,0.07106980,0.06964343,0.14438484,0.19495086
1.5100,1.67800205,0.98968590,0.07143058,0.07007352,0.14530985,0.19663249
1.5200,1.67718387,0.99099298,0.07179026,0.07050318,0.14623436,0.19831294
1.5300,1.67634772,0.99228629,0.07214885,0.07093241,0.14715839,0.19999213
1.5400,1.67549401,0.99356625,0.07250637,0.07136121,0.14808191,0.20167005
1.5500,1.67462314,0.99483323,0.07286282,0.07178959,0.14900495,0.20334662
1.5600,1.67373550,0.99608764,0.07321820,0.07221753,0.14992748,0.20502182
1.5700,1.67283148,0.99732983,0.07357252,0.07264505,0.15084953,0.20669560
1.5800,1.67191144,0.99856017,0.07392580,0.07307213,0.15177107,0.20836791
1.5900,1.67097575,0.99977902,0.07427803,0.07349879,0.15269213,0.21003872
1.6000,1.67002477,1.00098672,0.07462922,0.07392503,0.15361269,0.21170798
1.6100,1.66905884,1.00218360,0.07497939,0.07435083,0.15453275,0.21337565
1.6200,1.66807830,1.00337001,0.07532853,0.07477621,0.15545232,0.21504170
1.6300,1.66708348,1.00454625,0.07567666,0.07520117,0.15637140,0.21670607
1.6400,1.66607471,1.00571264,0.07602378,0.07562570,0.15728998,0.21836875
1.6500,1.66505230,1.00686948,0.07636991,0.07604980,0.15820807,0.22002968
1.6600,1.66401657,1.00801707,0.07671503,0.07647348,0.15912567,0.22168884
1.6700,1.66296781,1.00915570,0.07705917,0.07689674,0.16004277,0.22334618
1.6800,1.66190632,1.01028565,0.07740233,0.07731957,0.16095937,0.22500167
1.6900,1.66083239,1.01140719,0.07774451,0.07774198,0.16187549,0.22665528
1.7000,1.65974630,1.01252059,0.07808573,0.07816397,0.16279111,0.22830698
1.7100,1.65864833,1.01362611,0.07842598,0.07858553,0.16370623,0.22995672
1.7200,1.65753874,1.01472401,0.07876528,0.07900667,0.16462087,0.23160448
1.7300,1.65641780,1.01581452,0.07910363,0.07942739,0.16553500,0.23325022
1.7400,1.65528576,1.01689790,0.07944104,0.07984769,0.16644865,0.23489392
1.7500,1.65414288,1.01797438,0.07977752,0.08026757,0.16736180,0.23653554
1.7600,1.65298940,1.01904418,0.08011306,0.08068703,0.16827446,0.23817506
1.7700,1.65182556,1.02010753,0.08044769,0.08110607,0.16918663,0.23981243
1.7800,1.65065160,1.02116465,0.08078139,0.08152468,0.17009830,0.24144764
1.7900,1.64946774,1.02221575,0.08111419,0.08194289,0.17100948,0.24308066
1.8000,1.64827421,1.02326102,0.08144608,0.08236067,0.17192017,0.24471145
1.8100,1.64707122,1.02430068,0.08177707,0.08277803,0.17283036,0.24633999
1.8200,1.64585900,1.02533492,0.08210718,0.08319498,0.17374006,0.24796625
1.8300,1.64463774,1.02636393,0.08243639,0.08361150,0.17464927,0.24959021
1.8400,1.64340766,1.02738790,0.08276473,0.08402761,0.17555799,0.25121184
1.8500,1.64216895,1.02840700,0.08309219,0.08444331,0.17646621,0.25283111
1.8600,1.64092181,1.02942141,0.08341878,0.08485859,0.17737394,0.25444800
1.8700,1.63966643,1.03043130,0.08374452,0.08527345,0.17828118,0.25606248
1.8800,1.63840300,1.03143685,0.08406939,0.08568790,0.17918793,0.25767454
1.8900,1.63713169,1.03243820,0.08439342,0.08610193,0.18009418,0.25928414
1.9000,1.63585269,1.03343553,0.08471660,0.08651555,0.18099994,0.26089126
1.9100,1.63456617,1.03442898,0.08503894,0.08692875,0.18190521,0.26249588
1.9200,1.63327230,1.03541870,0.08536044,0.08734154,0.18280999,0.26409798
1.9300,1.63197125,1.03640484,0.08568112,0.08775392,0.18371427,0.26569754
1.9400,1.63066318,1.03738755,0.08600098,0.08816589,0.18461807,0.26729452
1.9500,1.62934825,1.03836696,0.08632002,0.08857744,0.18552137,0.26888892
1.9600,1.62802661,1.03934320,0.08663824,0.08898858,0.18642418,0.27048071
1.9700,1.62669843,1.04031642,0.08695567,0.08939931,0.18732650,0.27206987
1.9800,1.62536384,1.04128672,0.08727229,0.08980962,0.18822833,0.27365638
1.9900,1.62402300,1.04225425,0.08758811,0.09021953,0.18912966,0.27524021
2.0000,1.62267604,1.04321912,0.08790315,0.09062903,0.19003051,0.27682136
2.0100,1.62132311,1.04418145,0.08821740,0.09103811,0.19093086,0.27839980
2.0200,1.61996434,1.04514135,0.08853088,0.09144679,0.19183072,0.27997551
2.0300,1.61859987,1.04609893,0.08884358,0.09185506,0.19273009,0.28154847
2.0400,1.61722982,1.04705432,0.08915551,0.09226292,0.19362897,0.28311867
2.0500,1.61585433,1.04800760,0.08946667,0.09267037,0.19452736,0.28468609
2.0600,1.61447352,1.04895888,0.08977708,0.09307741,0.19542526,0.28625070
2.0700,1.61308751,1.04990827,0.09008674,0.09348405,0.19632266,0.28781250
2.0800,1.61169643,1.05085586,0.09039564,0.09389027,0.19721958,0.28937146
2.0900,1.61030038,1.05180175,0.09070381,0.09429610,0.19811600,0.29092757
2.1000,1.60889949,1.05274603,0.09101123,0.09470151,0.19901194,0.29248081
2.1100,1.60749387,1.05368878,0.09131793,0.09510652,0.19990738,0.29403116
2.1200,1.60608362,1.05463010,0.09162389,0.09551112,0.20080234,0.29557862
2.1300,1.60466886,1.05557008,0.09192913,0.09591532,0.20169680,0.29712316
2.1400,1.60324969,1.05650879,0.09223365,0.09631912,0.20259077,0.29866477
2.1500,1.60182622,1.05744631,0.09253746,0.09672251,0.20348426,0.30020343
2.1600,1.60039854,1.05838273,0.09284056,0.09712549,0.20437725,0.30173913
2.1700,1.59896675,1.05931812,0.09314295,0.09752808,0.20526975,0.30327186
2.1800,1.59753096,1.06025255,0.09344465,0.09793026,0.20616177,0.30480159
2.1900,1.59609126,1.06118610,0.09374565,0.09833203,0.20705329,0.30632832
2.2000,1.59464773,1.06211884,0.09404596,0.09873341,0.20794433,0.30785204
2.2100,1.59320048,1.06305083,0.09434558,0.09913438,0.20883487,0.30937272
2.2200,1.59174959,1.06398215,0.09464453,0.09953495,0.20972492,0.31089035
2.2300,1.59029514,1.06491285,0.09494280,0.09993512,0.21061449,0.31240493
2.2400,1.58883724,1.06584300,0.09524039,0.10033489,0.21150357,0.31391644
2.2500,1.58737595,1.06677266,0.09553732,0.10073426,0.21239215,0.31542486
2.2600,1.58591136,1.06770190,0.09583359,0.10113323,0.21328025,0.31693019
2.2700,1.58444355,1.06863076,0.09612919,0.10153180,0.21416786,0.31843240
2.2800,1.58297261,1.06955931,0.09642415,0.10192997,0.21505498,0.31993150
2.2900,1.58149860,1.07048759,0.09671845,0.10232775,0.21594161,0.32142747
2.3000,1.58002161,1.07141567,0.09701211,0.10272512,0.21682775,0.32292029
2.3100,1.57854171,1.07234359,0.09730513,0.10312210,0.21771340,0.32440995
2.3200,1.57705898,1.07327141,0.09759751,0.10351867,0.21859857,0.32589645
2.3300,1.57557348,1.07419917,0.09788926,0.10391486,0.21948324,0.32737977
2.3400,1.57408528,1.07512692,0.09818038,0.10431064,0.22036743,0.32885990
2.3500,1.57259446,1.07605471,0.09847088,0.10470603,0.22125113,0.33033683
2.3600,1.57110108,1.07698258,0.09876076,0.10510102,0.22213434,0.33181056
2.3700,1.56960522,1.07791057,0.09905002,0.10549562,0.22301706,0.33328106
2.3800,1.56810692,1.07883873,0.09933867,0.10588982,0.22389930,0.33474833
2.3900,1.56660627,1.07976710,0.09962672,0.10628363,0.22478104,0.33621236
2.4000,1.56510332,1.08069572,0.09991416,0.10667704,0.22566230,0.33767315
2.4100,1.56359813,1.08162463,0.10020100,0.10707006,0.22654307,0.33913067
2.4200,1.56209077,1.08255386,0.10048725,0.10746269,0.22742336,0.34058492
2.4300,1.56058129,1.08348345,0.10077291,0.10785492,0.22830315,0.34203590
2.4400,1.55906975,1.08441344,0.10105798,0.10824676,0.22918246,0.34348359
2.4500,1.55755621,1.08534387,0.10134246,0.10863821,0.23006128,0.34492798
2.4600,1.55604072,1.08627475,0.10162637,0.10902927,0.23093961,0.34636907
2.4700,1.55452335,1.08720614,0.10190970,0.10941993,0.23181746,0.34780684
2.4800,1.55300414,1.08813805,0.10219246,0.10981020,0.23269482,0.34924130
2.4900,1.55148316,1.08907052,0.10247466,0.11020009,0.23357169,0.35067242
2.5000,1.54996044,1.09000359,0.10275629,0.11058958,0.23444808,0.35210020
2.5100,1.54843604,1.09093727,0.10303736,0.11097868,0.23532397,0.35352464
2.5200,1.54691002,1.09187159,0.10331787,0.11136739,0.23619939,0.35494572
2.5300,1.54538242,1.09280660,0.10359784,0.11175571,0.23707431,0.35636345
2.5400,1.54385330,1.09374230,0.10387725,0.11214365,0.23794875,0.35777780
2.5500,1.54232269,1.09467872,0.10415612,0.11253119,0.23882270,0.35918878
2.5600,1.54079065,1.09561590,0.10443445,0.11291835,0.23969617,0.36059637
2.5700,1.53925722,1.09655385,0.10471224,0.11330512,0.24056914,0.36200057
2.5800,1.53772246,1.09749259,0.10498950,0.11369150,0.24144164,0.36340138
2.5900,1.53618639,1.09843216,0.10526622,0.11407750,0.24231364,0.36479878
2.6000,1.53464908,1.09937257,0.10554242,0.11446311,0.24318517,0.36619276
2.6100,1.53311056,1.10031384,0.10581810,0.11484833,0.24405620,0.36758333
2.6200,1.53157087,1.10125599,0.10609326,0.11523317,0.24492675,0.36897048
2.6300,1.53003006,1.10219905,0.10636790,0.11561762,0.24579681,0.37035420
2.6400,1.52848816,1.10314303,0.10664203,0.11600169,0.24666639,0.37173447
2.6500,1.52694522,1.10408795,0.10691565,0.11638537,0.24753548,0.37311131
2.6600,1.52540129,1.10503383,0.10718876,0.11676867,0.24840409,0.37448470
2.6700,1.52385639,1.10598068,0.10746138,0.11715158,0.24927221,0.37585463
2.6800,1.52231056,1.10692853,0.10773349,0.11753411,0.25013985,0.37722110
2.6900,1.52076385,1.10787739,0.10800511,0.11791626,0.25100700,0.37858411
2.7000,1.51921630,1.10882727,0.10827624,0.11829803,0.25187367,0.37994364
2.7100,1.51766793,1.10977819,0.10854687,0.11867941,0.25273985,0.38129970
2.7200,1.51611879,1.11073017,0.10881703,0.11906041,0.25360555,0.38265228
2.7300,1.51456891,1.11168321,0.10908670,0.11944103,0.25447076,0.38400137
2.7400,1.51301832,1.11263734,0.10935589,0.11982127,0.25533549,0.38534697
2.7500,1.51146707,1.11359257,0.10962461,0.12020113,0.25619973,0.38668907
2.7600,1.50991519,1.11454890,0.10989285,0.12058060,0.25706349,0.38802767
2.7700,1.50836270,1.11550635,0.11016063,0.12095970,0.25792677,0.38936277
2.7800,1.50680965,1.11646494,0.11042794,0.12133842,0.25878956,0.39069436
2.7900,1.50525606,1.11742467,0.11069478,0.12171676,0.25965186,0.39202243
2.8000,1.50370197,1.11838556,0.11096117,0.12209471,0.26051369,0.39334698
2.8100,1.50214741,1.11934761,0.11122710,0.12247230,0.26137503,0.39466801
2.8200,1.50059241,1.12031084,0.11149258,0.12284950,0.26223588,0.39598551
2.8300,1.49903700,1.12127525,0.11175761,0.12322632,0.26309625,0.39729948
2.8400,1.49748122,1.12224086,0.11202219,0.12360277,0.26395614,0.39860992
2.8500,1.49592508,1.12320767,0.11228633,0.12397884,0.26481555,0.39991682
2.8600,1.49436863,1.12417570,0.11255003,0.12435453,0.26567447,0.40122017
2.8700,1.49281189,1.12514494,0.11281329,0.12472985,0.26653291,0.40251998
2.8800,1.49125490,1.12611542,0.11307611,0.12510479,0.26739086,0.40381625
2.8900,1.48969767,1.12708713,0.11333850,0.12547936,0.26824833,0.40510895
2.9000,1.48814023,1.12806009,0.11360047,0.12585355,0.26910532,0.40639811
2.9100,1.48658263,1.12903430,0.11386201,0.12622737,0.26996183,0.40768370
2.9200,1.48502487,1.13000977,0.11412312,0.12660081,0.27081786,0.40896573
2.9300,1.48346699,1.13098650,0.11438381,0.12697388,0.27167340,0.41024420
2.9400,1.48190902,1.13196450,0.11464409,0.12734657,0.27252846,0.41151910
2.9500,1.48035097,1.13294378,0.11490396,0.12771889,0.27338303,0.41279043
2.9600,1.47879289,1.13392434,0.11516341,0.12809084,0.27423713,0.41405818
2.9700,1.47723479,1.13490619,0.11542245,0.12846241,0.27509074,0.41532237
2.9800,1.47567669,1.13588933,0.11568109,0.12883362,0.27594387,0.41658297
2.9900,1.47411863,1.13687377,0.11593932,0.12920445,0.27679652,0.41783999
3.0000,1.47256063,1.13785951,0.11619716,0.12957491,0.27764869,0.41909343
3.0100,1.47100271,1.13884655,0.11645459,0.12994500,0.27850037,0.42034328
3.0200,1.46944489,1.13983491,0.11671163,0.13031472,0.27935158,0.42158955
3.0300,1.46788720,1.14082458,0.11696828,0.13068406,0.28020230,0.42283223
3.0400,1.46632967,1.14181556,0.11722454,0.13105304,0.28105254,0.42407132
3.0500,1.46477231,1.14280787,0.11748042,0.13142165,0.28190230,0.42530681
3.0600,1.46321515,1.14380150,0.11773591,0.13178989,0.28275158,0.42653871
3.0700,1.46165821,1.14479646,0.11799102,0.13215776,0.28360038,0.42776701
3.0800,1.46010151,1.14579274,0.11824575,0.13252526,0.28444869,0.42899172
3.0900,1.45854508,1.14679036,0.11850010,0.13289240,0.28529653,0.43021283
3.1000,1.45698894,1.14778932,0.11875408,0.13325916,0.28614389,0.43143033
3.1100,1.45543310,1.14878961,0.11900769,0.13362556,0.28699076,0.43264424
3.1200,1.45387759,1.14979123,0.11926093,0.13399159,0.28783716,0.43385454
3.1300,1.45232244,1.15079420,0.11951381,0.13435726,0.28868307,0.43506124
3.1400,1.45076765,1.15179851,0.11976632,0.13472256,0.28952850,0.43626433
3.1500,1.44921326,1.15280417,0.12001848,0.13508749,0.29037346,0.43746381
3.1600,1.44765928,1.15381116,0.12027027,0.13545206,0.29121793,0.43865969
3.1700,1.44610573,1.15481950,0.12052171,0.13581626,0.29206193,0.43985196
3.1800,1.44455263,1.15582919,0.12077279,0.13618010,0.29290544,0.44104062
3.1900,1.44300000,1.15684023,0.12102353,0.13654357,0.29374848,0.44222567
3.2000,1.44144787,1.15785261,0.12127392,0.13690668,0.29459103,0.44340711
3.2100,1.43989624,1.15886634,0.12152396,0.13726943,0.29543311,0.44458494
3.2200,1.43834514,1.15988142,0.12177366,0.13763181,0.29627470,0.44575916
3.2300,1.43679459,1.16089785,0.12202301,0.13799383,0.29711582,0.44692977
3.2400,1.43524461,1.16191563,0.12227203,0.13835549,0.29795646,0.44809676
3.2500,1.43369521,1.16293475,0.12252072,0.13871678,0.29879662,0.44926014
3.2600,1.43214641,1.16395523,0.12276906,0.13907771,0.29963630,0.45041992
3.2700,1.43059823,1.16497705,0.12301708,0.13943828,0.30047550,0.45157608
3.2800,1.42905068,1.16600022,0.12326477,0.13979849,0.30131423,0.45272862
3.2900,1.42750380,1.16702473,0.12351213,0.14015834,0.30215247,0.45387756
3.3000,1.42595758,1.16805059,0.12375917,0.14051783,0.30299024,0.45502288
3.3100,1.42441206,1.16907780,0.12400588,0.14087696,0.30382753,0.45616459
3.3200,1.42286724,1.17010635,0.12425228,0.14123573,0.30466434,0.45730269
3.3300,1.42132314,1.17113624,0.12449835,0.14159414,0.30550067,0.45843718
3.3400,1.41977978,1.17216748,0.12474412,0.14195219,0.30633652,0.45956806
3.3500,1.41823718,1.17320006,0.12498956,0.14230988,0.30717190,0.46069533
3.3600,1.41669535,1.17423397,0.12523470,0.14266721,0.30800680,0.46181899
3.3700,1.41515431,1.17526922,0.12547953,0.14302419,0.30884122,0.46293904
3.3800,1.41361408,1.17630581,0.12572405,0.14338080,0.30967516,0.46405548
