time,y_hif,y_o2,y_p300,y_p53,y_casp,y_kp
1.1100,1.05550260,1.22696647,0.06078048,0.05252942,0.10792274,0.16119405
1.1200,1.05849211,1.23094636,0.06125146,0.05297664,0.10886710,0.16344765
1.1300,1.06140562,1.23484948,0.06172108,0.05342340,0.10981096,0.16570521
1.1400,1.06424450,1.23867733,0.06218935,0.05386972,0.11075433,0.16796654
1.1500,1.06701011,1.24243140,0.06265628,0.05431560,0.11169719,0.17023145
1.1600,1.06970379,1.24611314,0.06312187,0.05476103,0.11263956,0.17249977
1.1700,1.07232687,1.24972401,0.06358613,0.05520601,0.11358144,0.17477132
1.1800,1.07488067,1.25326543,0.06404906,0.05565054,0.11452281,0.17704593
1.1900,1.07736648,1.25673880,0.06451068,0.05609464,0.11546369,0.17932342
1.2000,1.07978557,1.26014551,0.06497098,0.05653828,0.11640407,0.18160363
1.2100,1.08213922,1.26348693,0.06542999,0.05698149,0.11734396,0.18388639
1.2200,1.08442867,1.26676439,0.06588769,0.05742424,0.11828335,0.18617155
1.2300,1.08665513,1.26997923,0.06634411,0.05786656,0.11922224,0.18845893
1.2400,1.08881983,1.27313275,0.06679925,0.05830843,0.12016064,0.19074839
1.2500,1.09092395,1.27622623,0.06725311,0.05874987,0.12109854,0.19303978
1.2600,1.09296868,1.27926095,0.06770570,0.05919086,0.12203594,0.19533293
1.2700,1.09495516,1.28223814,0.06815703,0.05963140,0.12297285,0.19762771
1.2800,1.09688455,1.28515904,0.06860710,0.06007151,0.12390926,0.19992397
1.2900,1.09875796,1.28802484,0.06905593,0.06051118,0.12484517,0.20222156
1.3000,1.10057650,1.29083674,0.06950352,0.06095041,0.12578059,0.20452035
1.3100,1.10234125,1.29359589,0.06994987,0.06138919,0.12671551,0.20682020
1.3200,1.10405330,1.29630345,0.07039500,0.06182754,0.12764994,0.20912097
1.3300,1.10571368,1.29896055,0.07083891,0.06226545,0.12858387,0.21142253
1.3400,1.10732345,1.30156828,0.07128160,0.06270292,0.12951730,0.21372475
1.3500,1.10888361,1.30412773,0.07172309,0.06313996,0.13045024,0.21602750
1.3600,1.11039518,1.30663998,0.07216339,0.06357655,0.13138268,0.21833066
1.3700,1.11185913,1.30910608,0.07260249,0.06401271,0.13231462,0.22063410
1.3800,1.11327643,1.31152705,0.07304040,0.06444843,0.13324608,0.22293770
1.3900,1.11464804,1.31390390,0.07347714,0.06488372,0.13417703,0.22524135
1.4000,1.11597489,1.31623764,0.07391270,0.06531857,0.13510749,0.22754493
1.4100,1.11725790,1.31852922,0.07434710,0.06575299,0.13603745,0.22984832
1.4200,1.11849798,1.32077962,0.07478035,0.06618697,0.13696692,0.23215141
1.4300,1.11969600,1.32298977,0.07521244,0.06662052,0.13789589,0.23445409
1.4400,1.12085284,1.32516060,0.07564339,0.06705363,0.13882437,0.23675625
1.4500,1.12196936,1.32729299,0.07607320,0.06748631,0.13975235,0.23905780
1.4600,1.12304639,1.32938785,0.07650188,0.06791855,0.14067984,0.24135861
1.4700,1.12408476,1.33144603,0.07692944,0.06835037,0.14160683,0.24365859
1.4800,1.12508527,1.33346840,0.07735588,0.06878175,0.14253332,0.24595765
1.4900,1.12604871,1.33545578,0.07778121,0.06921270,0.14345932,0.24825568
1.5000,1.12697588,1.33740900,0.07820543,0.06964321,0.14438483,0.25055258
1.5100,1.12786752,1.33932885,0.07862856,0.07007330,0.14530984,0.25284827
1.5200,1.12872439,1.34121613,0.07905059,0.07050296,0.14623436,0.25514264
1.5300,1.12954722,1.34307161,0.07947154,0.07093218,0.14715838,0.25743561
1.5400,1.13033673,1.34489603,0.07989141,0.07136098,0.14808191,0.25972709
1.5500,1.13109363,1.34669015,0.08031021,0.07178935,0.14900494,0.26201699
1.5600,1.13181861,1.34845468,0.08072795,0.07221729,0.14992747,0.26430522
1.5700,1.13251235,1.35019033,0.08114462,0.07264480,0.15084952,0.26659170
1.5800,1.13317552,1.35189780,0.08156024,0.07307188,0.15177106,0.26887635
1.5900,1.13380876,1.35357778,0.08197482,0.07349853,0.15269212,0.27115908
1.6000,1.13441271,1.35523092,0.08238835,0.07392476,0.15361268,0.27343982
1.6100,1.13498802,1.35685788,0.08280085,0.07435056,0.15453274,0.27571848
1.6200,1.13553527,1.35845929,0.08321232,0.07477594,0.15545231,0.27799500
1.6300,1.13605509,1.36003580,0.08362276,0.07520089,0.15637139,0.28026929
1.6400,1.13654805,1.36158799,0.08403219,0.07562541,0.15728997,0.28254128
1.6500,1.13701474,1.36311648,0.08444061,0.07604951,0.15820806,0.28481091
1.6600,1.13745572,1.36462186,0.08484802,0.07647318,0.15912566,0.28707808
1.6700,1.13787155,1.36610468,0.08525444,0.07689643,0.16004276,0.28934275
1.6800,1.13826276,1.36756553,0.08565986,0.07731926,0.16095936,0.29160484
1.6900,1.13862990,1.36900494,0.08606429,0.07774166,0.16187548,0.29386427
1.7000,1.13897347,1.37042345,0.08646775,0.07816364,0.16279109,0.29612100
1.7100,1.13929399,1.37182159,0.08687022,0.07858520,0.16370622,0.29837494
1.7200,1.13959196,1.37319987,0.08727173,0.07900634,0.16462085,0.30062605
1.7300,1.13986787,1.37455879,0.08767227,0.07942705,0.16553499,0.30287425
1.7400,1.14012219,1.37589886,0.08807185,0.07984734,0.16644864,0.30511948
1.7500,1.14035540,1.37722054,0.08847048,0.08026721,0.16736179,0.30736169
1.7600,1.14056796,1.37852431,0.08886816,0.08068667,0.16827445,0.30960081
1.7700,1.14076030,1.37981062,0.08926490,0.08110570,0.16918661,0.31183680
1.7800,1.14093287,1.38107993,0.08966070,0.08152431,0.17009829,0.31406958
1.7900,1.14108611,1.38233268,0.09005557,0.08194250,0.17100947,0.31629911
1.8000,1.14122043,1.38356930,0.09044951,0.08236028,0.17192015,0.31852533
1.8100,1.14133624,1.38479020,0.09084253,0.08277763,0.17283035,0.32074819
1.8200,1.14143395,1.38599580,0.09123463,0.08319457,0.17374005,0.32296764
1.8300,1.14151395,1.38718649,0.09162583,0.08361109,0.17464925,0.32518362
1.8400,1.14157664,1.38836268,0.09201611,0.08402720,0.17555797,0.32739608
1.8500,1.14162237,1.38952474,0.09240550,0.08444288,0.17646619,0.32960498
1.8600,1.14165154,1.39067305,0.09279399,0.08485815,0.17737392,0.33181026
1.8700,1.14166449,1.39180797,0.09318159,0.08527301,0.17828116,0.33401188
1.8800,1.14166158,1.39292986,0.09356830,0.08568745,0.17918791,0.33620979
1.8900,1.14164316,1.39403908,0.09395414,0.08610147,0.18009416,0.33840395
1.9000,1.14160957,1.39513595,0.09433910,0.08651509,0.18099992,0.34059430
1.9100,1.14156114,1.39622083,0.09472318,0.08692828,0.18190519,0.34278082
1.9200,1.14149819,1.39729402,0.09510640,0.08734106,0.18280997,0.34496344
1.9300,1.14142104,1.39835586,0.09548876,0.08775343,0.18371425,0.34714214
1.9400,1.14133000,1.39940664,0.09587027,0.08816539,0.18461805,0.34931686
1.9500,1.14122537,1.40044668,0.09625092,0.08857693,0.18552135,0.35148757
1.9600,1.14110746,1.40147627,0.09663072,0.08898807,0.18642416,0.35365423
1.9700,1.14097654,1.40249571,0.09700968,0.08939879,0.18732648,0.35581679
1.9800,1.14083292,1.40350526,0.09738781,0.08980909,0.18822830,0.35797523
1.9900,1.14067685,1.40450522,0.09776510,0.09021899,0.18912964,0.36012949
2.0000,1.14050862,1.40549584,0.09814156,0.09062848,0.19003048,0.36227955
2.0100,1.14032850,1.40647740,0.09851719,0.09103756,0.19093083,0.36442536
2.0200,1.14013673,1.40745015,0.09889201,0.09144623,0.19183069,0.36656690
2.0300,1.13993358,1.40841435,0.09926601,0.09185448,0.19273006,0.36870412
2.0400,1.13971930,1.40937023,0.09963920,0.09226233,0.19362894,0.37083700
2.0500,1.13949412,1.41031803,0.10001159,0.09266978,0.19452733,0.37296549
2.0600,1.13925829,1.41125800,0.10038317,0.09307681,0.19542523,0.37508957
2.0700,1.13901203,1.41219035,0.10075395,0.09348344,0.19632263,0.37720919
2.0800,1.13875559,1.41311532,0.10112394,0.09388965,0.19721955,0.37932434
2.0900,1.13848917,1.41403311,0.10149314,0.09429547,0.19811598,0.38143498
2.1000,1.13821300,1.41494395,0.10186156,0.09470087,0.19901191,0.38354107
2.1100,1.13792728,1.41584803,0.10222919,0.09510587,0.19990735,0.38564259
2.1200,1.13763224,1.41674556,0.10259605,0.09551047,0.20080231,0.38773951
2.1300,1.13732807,1.41763674,0.10296213,0.09591466,0.20169677,0.38983180
2.1400,1.13701496,1.41852176,0.10332744,0.09631844,0.20259074,0.39191943
2.1500,1.13669313,1.41940080,0.10369199,0.09672182,0.20348422,0.39400237
2.1600,1.13636274,1.42027406,0.10405578,0.09712480,0.20437722,0.39608059
2.1700,1.13602400,1.42114171,0.10441881,0.09752737,0.20526972,0.39815408
2.1800,1.13567709,1.42200392,0.10478109,0.09792954,0.20616173,0.40022279
2.1900,1.13532217,1.42286087,0.10514262,0.09833130,0.20705326,0.40228671
2.2000,1.13495943,1.42371272,0.10550340,0.09873267,0.20794429,0.40434581
2.2100,1.13458904,1.42455963,0.10586344,0.09913363,0.20883483,0.40640007
2.2200,1.13421117,1.42540176,0.10622275,0.09953419,0.20972489,0.40844946
2.2300,1.13382596,1.42623927,0.10658132,0.09993435,0.21061445,0.41049395
2.2400,1.13343360,1.42707230,0.10693916,0.10033411,0.21150353,0.41253353
2.2500,1.13303422,1.42790101,0.10729627,0.10073347,0.21239211,0.41456817
2.2600,1.13262799,1.42872554,0.10765266,0.10113243,0.21328021,0.41659784
2.2700,1.13221505,1.42954602,0.10800833,0.10153099,0.21416782,0.41862254
2.2800,1.13179555,1.43036259,0.10836329,0.10192915,0.21505494,0.42064222
2.2900,1.13136963,1.43117539,0.10871753,0.10232691,0.21594157,0.42265688
2.3000,1.13093743,1.43198454,0.10907107,0.10272427,0.21682771,0.42466649
2.3100,1.13049909,1.43279017,0.10942390,0.10312123,0.21771336,0.42667103
2.3200,1.13005474,1.43359241,0.10977603,0.10351780,0.21859852,0.42867049
2.3300,1.12960451,1.43439137,0.11012746,0.10391397,0.21948320,0.43066483
2.3400,1.12914853,1.43518717,0.11047820,0.10430974,0.22036738,0.43265405
2.3500,1.12868692,1.43597993,0.11082824,0.10470512,0.22125108,0.43463812
2.3600,1.12821981,1.43676976,0.11117760,0.10510010,0.22213429,0.43661703
2.3700,1.12774731,1.43755676,0.11152628,0.10549469,0.22301701,0.43859075
2.3800,1.12726954,1.43834105,0.11187428,0.10588888,0.22389925,0.44055927
2.3900,1.12678661,1.43912272,0.11222160,0.10628267,0.22478099,0.44252258
2.4000,1.12629865,1.43990187,0.11256824,0.10667607,0.22566225,0.44448065
2.4100,1.12580575,1.44067861,0.11291421,0.10706908,0.22654302,0.44643346
2.4200,1.12530802,1.44145303,0.11325952,0.10746169,0.22742330,0.44838101
2.4300,1.12480558,1.44222522,0.11360416,0.10785391,0.22830310,0.45032328
2.4400,1.12429851,1.44299528,0.11394815,0.10824574,0.22918240,0.45226024
2.4500,1.12378692,1.44376328,0.11429147,0.10863718,0.23006122,0.45419189
2.4600,1.12327091,1.44452933,0.11463414,0.10902822,0.23093956,0.45611821
2.4700,1.12275058,1.44529350,0.11497616,0.10941887,0.23181740,0.45803918
2.4800,1.12222601,1.44605587,0.11531753,0.10980913,0.23269476,0.45995480
2.4900,1.12169730,1.44681652,0.11565826,0.11019900,0.23357163,0.46186504
2.5000,1.12116454,1.44757554,0.11599835,0.11058848,0.23444801,0.46376990
2.5100,1.12062782,1.44833299,0.11633779,0.11097757,0.23532391,0.46566935
2.5200,1.12008722,1.44908895,0.11667660,0.11136626,0.23619932,0.46756339
2.5300,1.11954283,1.44984350,0.11701478,0.11175457,0.23707424,0.46945200
2.5400,1.11899472,1.45059670,0.11735233,0.11214249,0.23794868,0.47133518
2.5500,1.11844299,1.45134862,0.11768925,0.11253002,0.23882263,0.47321290
2.5600,1.11788771,1.45209933,0.11802555,0.11291717,0.23969610,0.47508516
2.5700,1.11732895,1.45284889,0.11836123,0.11330392,0.24056907,0.47695195
2.5800,1.11676679,1.45359737,0.11869629,0.11369029,0.24144157,0.47881324
2.5900,1.11620130,1.45434482,0.11903074,0.11407627,0.24231357,0.48066904
2.6000,1.11563256,1.45509131,0.11936457,0.11446187,0.24318509,0.48251933
2.6100,1.11506064,1.45583689,0.11969780,0.11484708,0.24405613,0.48436410
2.6200,1.11448561,1.45658163,0.12003042,0.11523190,0.24492667,0.48620334
2.6300,1.11390753,1.45732557,0.12036243,0.11561634,0.24579674,0.48803704
2.6400,1.11332647,1.45806876,0.12069385,0.11600039,0.24666631,0.48986520
2.6500,1.11274250,1.45881128,0.12102467,0.11638406,0.24753540,0.49168779
2.6600,1.11215567,1.45955315,0.12135489,0.11676734,0.24840401,0.49350481
2.6700,1.11156606,1.46029444,0.12168452,0.11715024,0.24927213,0.49531625
2.6800,1.11097372,1.46103518,0.12201356,0.11753275,0.25013977,0.49712211
2.6900,1.11037871,1.46177544,0.12234202,0.11791489,0.25100692,0.49892237
2.7000,1.10978110,1.46251524,0.12266989,0.11829664,0.25187358,0.50071702
2.7100,1.10918093,1.46325464,0.12299718,0.11867800,0.25273976,0.50250606
2.7200,1.10857826,1.46399369,0.12332390,0.11905899,0.25360546,0.50428949
2.7300,1.10797315,1.46473241,0.12365003,0.11943959,0.25447067,0.50606728
2.7400,1.10736566,1.46547086,0.12397560,0.11981981,0.25533540,0.50783944
2.7500,1.10675583,1.46620907,0.12430059,0.12019965,0.25619964,0.50960595
2.7600,1.10614371,1.46694708,0.12462502,0.12057912,0.25706340,0.51136681
2.7700,1.10552936,1.46768493,0.12494888,0.12095820,0.25792667,0.51312202
2.7800,1.10491283,1.46842265,0.12527218,0.12133690,0.25878946,0.51487156
2.7900,1.10429416,1.46916029,0.12559492,0.12171522,0.25965177,0.51661543
2.8000,1.10367341,1.46989787,0.12591710,0.12209316,0.26051359,0.51835362
2.8100,1.10305061,1.47063542,0.12623873,0.12247072,0.26137492,0.52008613
2.8200,1.10242582,1.47137299,0.12655980,0.12284791,0.26223578,0.52181295
2.8300,1.10179907,1.47211060,0.12688033,0.12322472,0.26309615,0.52353407
2.8400,1.10117042,1.47284828,0.12720030,0.12360115,0.26395604,0.52524950
2.8500,1.10053990,1.47358607,0.12751973,0.12397720,0.26481544,0.52695922
2.8600,1.09990756,1.47432398,0.12783862,0.12435288,0.26567436,0.52866322
2.8700,1.09927344,1.47506206,0.12815697,0.12472818,0.26653280,0.53036152
2.8800,1.09863757,1.47580033,0.12847479,0.12510310,0.26739075,0.53205409
2.8900,1.09800001,1.47653880,0.12879207,0.12547765,0.26824822,0.53374093
2.9000,1.09736078,1.47727752,0.12910881,0.12585182,0.26910521,0.53542205
2.9100,1.09671992,1.47801650,0.12942503,0.12622562,0.26996171,0.53709743
2.9200,1.09607747,1.47875577,0.12974071,0.12659905,0.27081774,0.53876708
2.9300,1.09543348,1.47949535,0.13005587,0.12697210,0.27167328,0.54043098
2.9400,1.09478797,1.48023527,0.13037051,0.12734477,0.27252833,0.54208914
2.9500,1.09414097,1.48097554,0.13068463,0.12771707,0.27338291,0.54374154
2.9600,1.09349253,1.48171620,0.13099823,0.12808900,0.27423700,0.54538820
2.9700,1.09284268,1.48245725,0.13131131,0.12846056,0.27509061,0.54702910
2.9800,1.09219145,1.48319872,0.13162388,0.12883174,0.27594374,0.54866424
2.9900,1.09153887,1.48394063,0.13193594,0.12920256,0.27679639,0.55029362
3.0000,1.09088497,1.48468300,0.13224749,0.12957300,0.27764856,0.55191724
3.0100,1.09022979,1.48542584,0.13255853,0.12994307,0.27850024,0.55353509
3.0200,1.08957335,1.48616918,0.13286907,0.13031277,0.27935144,0.55514717
3.0300,1.08891570,1.48691302,0.13317910,0.13068210,0.28020216,0.55675348
3.0400,1.08825684,1.48765740,0.13348864,0.13105106,0.28105240,0.55835402
3.0500,1.08759683,1.48840232,0.13379768,0.13141965,0.28190216,0.55994879
3.0600,1.08693567,1.48914780,0.13410622,0.13178787,0.28275144,0.56153777
3.0700,1.08627340,1.48989385,0.13441426,0.13215572,0.28360023,0.56312098
3.0800,1.08561006,1.49064049,0.13472182,0.13252320,0.28444855,0.56469841
3.0900,1.08494565,1.49138774,0.13502889,0.13289031,0.28529638,0.56627006
3.1000,1.08428022,1.49213560,0.13533546,0.13325706,0.28614373,0.56783592
3.1100,1.08361379,1.49288409,0.13564156,0.13362344,0.28699061,0.56939600
3.1200,1.08294638,1.49363322,0.13594717,0.13398945,0.28783700,0.57095030
3.1300,1.08227801,1.49438301,0.13625230,0.13435510,0.28868291,0.57249882
3.1400,1.08160872,1.49513346,0.13655695,0.13472037,0.28952834,0.57404155
3.1500,1.08093852,1.49588460,0.13686113,0.13508529,0.29037330,0.57557849
3.1600,1.08026744,1.49663642,0.13716483,0.13544983,0.29121777,0.57710965
3.1700,1.07959550,1.49738894,0.13746806,0.13581402,0.29206176,0.57863502
3.1800,1.07892273,1.49814217,0.13777082,0.13617783,0.29290527,0.58015461
3.1900,1.07824915,1.49889611,0.13807311,0.13654128,0.29374831,0.58166841
3.2000,1.07757477,1.49965079,0.13837493,0.13690437,0.29459086,0.58317643
3.2100,1.07689962,1.50040621,0.13867629,0.13726710,0.29543293,0.58467866
3.2200,1.07622373,1.50116237,0.13897719,0.13762946,0.29627453,0.58617511
3.2300,1.07554711,1.50191928,0.13927763,0.13799146,0.29711564,0.58766577
3.2400,1.07486978,1.50267696,0.13957761,0.13835309,0.29795628,0.58915066
3.2500,1.07419177,1.50343541,0.13987713,0.13871436,0.29879644,0.59062976
3.2600,1.07351308,1.50419464,0.14017620,0.13907527,0.29963612,0.59210307
3.2700,1.07283375,1.50495465,0.14047482,0.13943582,0.30047532,0.59357061
3.2800,1.07215379,1.50571546,0.14077299,0.13979601,0.30131404,0.59503238
3.2900,1.07147323,1.50647706,0.14107071,0.14015584,0.30215228,0.59648836
3.3000,1.07079206,1.50723947,0.14136798,0.14051530,0.30299004,0.59793857
3.3100,1.07011033,1.50800269,0.14166481,0.14087441,0.30382733,0.59938301
3.3200,1.06942804,1.50876672,0.14196119,0.14123316,0.30466414,0.60082168
3.3300,1.06874521,1.50953158,0.14225714,0.14159154,0.30550047,0.60225457
3.3400,1.06806186,1.51029726,0.14255264,0.14194957,0.30633632,0.60368170
3.3500,1.06737801,1.51106377,0.14284771,0.14230724,0.30717169,0.60510307
3.3600,1.06669367,1.51183112,0.14314235,0.14266455,0.30800659,0.60651867
3.3700,1.06600885,1.51259931,0.14343655,0.14302150,0.30884101,0.60792851
3.3800,1.06532359,1.51336835,0.14373032,0.14337810,0.30967495,0.60933259
