time,y_hif,y_o2,y_p300,y_p53,y_casp,y_kp
11.7000,0.71003859,2.09536880,0.29508266,0.34444710,0.85277936,0.66076872
11.8000,0.70685869,2.10370507,0.29687874,0.34598471,0.85767921,0.65992538
11.9000,0.70374133,2.11195082,0.29866805,0.34750691,0.86254553,0.65907728
12.0000,0.70068503,2.12010654,0.30045056,0.34901387,0.86737850,0.65822505
12.1000,0.69768834,2.12817275,0.30222622,0.35050572,0.87217830,0.65736924
12.2000,0.69474983,2.13614998,0.30399497,0.35198262,0.87694511,0.65651039
12.3000,0.69186813,2.14403880,0.30575678,0.35344471,0.88167911,0.65564899
12.4000,0.68904189,2.15183979,0.30751161,0.35489216,0.88638048,0.65478552
12.5000,0.68626980,2.15955356,0.30925941,0.35632509,0.89104940,0.65392040
12.6000,0.68355059,2.16718073,0.31100014,0.35774366,0.89568605,0.65305403
12.7000,0.68088302,2.17472195,0.31273377,0.35914801,0.90029061,0.65218681
12.8000,0.67826588,2.18217786,0.31446026,0.36053829,0.90486326,0.65131908
12.9000,0.67569800,2.18954915,0.31617958,0.36191462,0.90940417,0.65045118
13.0000,0.67317822,2.19683650,0.31789169,0.36327715,0.91391353,0.64958341
13.1000,0.67070544,2.20404060,0.31959656,0.36462603,0.91839150,0.64871607
13.2000,0.66827857,2.21116216,0.32129417,0.36596137,0.92283828,0.64784942
13.3000,0.66589655,2.21820191,0.32298448,0.36728333,0.92725402,0.64698371
13.4000,0.66355835,2.22516057,0.32466746,0.36859202,0.93163892,0.64611918
13.5000,0.66126297,2.23203887,0.32634310,0.36988760,0.93599314,0.64525604
13.6000,0.65900944,2.23883757,0.32801137,0.37117017,0.94031687,0.64439450
13.7000,0.65679680,2.24555741,0.32967224,0.37243989,0.94461027,0.64353476
13.8000,0.65462412,2.25219916,0.33132570,0.37369686,0.94887352,0.64267697
13.9000,0.65249052,2.25876356,0.33297172,0.37494123,0.95310679,0.64182132
14.0000,0.65039510,2.26525139,0.33461029,0.37617311,0.95731027,0.64096796
14.1000,0.64833701,2.27166341,0.33624138,0.37739263,0.96148411,0.64011702
14.2000,0.64631543,2.27800040,0.33786499,0.37859992,0.96562849,0.63926864
14.3000,0.64432954,2.28426313,0.33948110,0.37979509,0.96974359,0.63842294
14.4000,0.64237854,2.29045237,0.34108970,0.38097827,0.97382958,0.63758005
14.5000,0.64046168,2.29656890,0.34269076,0.38214958,0.97788662,0.63674007
14.6000,0.63857820,2.30261350,0.34428429,0.38330913,0.98191490,0.63590310
14.7000,0.63672737,2.30858694,0.34587027,0.38445704,0.98591457,0.63506923
14.8000,0.63490848,2.31449000,0.34744869,0.38559343,0.98988580,0.63423855
14.9000,0.63312083,2.32032345,0.34901955,0.38671841,0.99382877,0.63341114
15.0000,0.63136375,2.32608807,0.35058283,0.38783210,0.99774365,0.63258709
15.1000,0.62963658,2.33178462,0.35213854,0.38893462,1.00163060,0.63176645
15.2000,0.62793869,2.33741387,0.35368667,0.39002606,1.00548979,0.63094930
15.3000,0.62626943,2.34297660,0.35522721,0.39110654,1.00932138,0.63013570
15.4000,0.62462821,2.34847355,0.35676016,0.39217618,1.01312554,0.62932571
15.5000,0.62301443,2.35390550,0.35828553,0.39323507,1.01690245,0.62851937
15.6000,0.62142751,2.35927319,0.35980330,0.39428333,1.02065225,0.62771675
15.7000,0.61986688,2.36457739,0.36131349,0.39532107,1.02437512,0.62691788
15.8000,0.61833200,2.36981882,0.36281608,0.39634838,1.02807123,0.62612281
15.9000,0.61682233,2.37499825,0.36431110,0.39736537,1.03174072,0.62533158
16.0000,0.61533734,2.38011640,0.36579852,0.39837215,1.03538377,0.62454422
16.1000,0.61387652,2.38517401,0.36727837,0.39936882,1.03900054,0.62376079
16.2000,0.61243938,2.39017181,0.36875065,0.40035547,1.04259119,0.62298130
16.3000,0.61102542,2.39511052,0.37021535,0.40133222,1.04615588,0.62220578
16.4000,0.60963418,2.39999086,0.37167249,0.40229915,1.04969477,0.62143427
16.5000,0.60826520,2.40481353,0.37312208,0.40325636,1.05320802,0.62066680
16.6000,0.60691801,2.40957925,0.37456412,0.40420396,1.05669579,0.61990338
16.7000,0.60559219,2.41428872,0.37599861,0.40514203,1.06015824,0.61914404
16.8000,0.60428729,2.41894262,0.37742558,0.40607068,1.06359552,0.61838880
16.9000,0.60300291,2.42354165,0.37884503,0.40699000,1.06700779,0.61763769
17.0000,0.60173863,2.42808649,0.38025696,0.40790008,1.07039522,0.61689071
17.1000,0.60049406,2.43257781,0.38166140,0.40880101,1.07375794,0.61614788
17.2000,0.59926880,2.43701628,0.38305834,0.40969288,1.07709613,0.61540923
17.3000,0.59806247,2.44140257,0.38444782,0.41057579,1.08040993,0.61467476
17.4000,0.59687470,2.44573733,0.38582983,0.41144983,1.08369950,0.61394449
17.5000,0.59570514,2.45002120,0.38720439,0.41231508,1.08696499,0.61321843
17.6000,0.59455342,2.45425484,0.38857152,0.41317163,1.09020655,0.61249658
17.7000,0.59341919,2.45843888,0.38993122,0.41401956,1.09342434,0.61177897
17.8000,0.59230213,2.46257394,0.39128353,0.41485897,1.09661851,0.61106559
17.9000,0.59120190,2.46666065,0.39262844,0.41568995,1.09978920,0.61035645
18.0000,0.59011818,2.47069962,0.39396598,0.41651256,1.10293657,0.60965157
18.1000,0.58905065,2.47469147,0.39529617,0.41732690,1.10606077,0.60895094
18.2000,0.58799901,2.47863679,0.39661902,0.41813306,1.10916194,0.60825458
18.3000,0.58696296,2.48253618,0.39793454,0.41893110,1.11224024,0.60756247
18.4000,0.58594220,2.48639023,0.39924277,0.41972112,1.11529581,0.60687464
18.5000,0.58493644,2.49019952,0.40054371,0.42050319,1.11832879,0.60619107
18.6000,0.58394541,2.49396463,0.40183738,0.42127740,1.12133934,0.60551178
18.7000,0.58296883,2.49768611,0.40312381,0.42204381,1.12432760,0.60483676
18.8000,0.58200644,2.50136455,0.40440302,0.42280252,1.12729372,0.60416600
18.9000,0.58105796,2.50500048,0.40567502,0.42355359,1.13023783,0.60349952
19.0000,0.58012316,2.50859445,0.40693983,0.42429711,1.13316008,0.60283731
19.1000,0.57920176,2.51214702,0.40819748,0.42503314,1.13606062,0.60217936
19.2000,0.57829354,2.51565870,0.40944799,0.42576177,1.13893958,0.60152568
19.3000,0.57739825,2.51913004,0.41069138,0.42648307,1.14179711,0.60087625
19.4000,0.57651566,2.52256154,0.41192767,0.42719710,1.14463334,0.60023109
19.5000,0.57564553,2.52595374,0.41315688,0.42790395,1.14744843,0.59959017
19.6000,0.57478765,2.52930713,0.41437904,0.42860369,1.15024250,0.59895350
19.7000,0.57394180,2.53262221,0.41559417,0.42929638,1.15301570,0.59832107
19.8000,0.57310775,2.53589948,0.41680229,0.42998210,1.15576816,0.59769287
19.9000,0.57228531,2.53913944,0.41800343,0.43066092,1.15850002,0.59706890
20.0000,0.57147427,2.54234256,0.41919761,0.43133290,1.16121142,0.59644915
20.1000,0.57067443,2.54550932,0.42038485,0.43199812,1.16390250,0.59583361
20.2000,0.56988558,2.54864019,0.42156518,0.43265664,1.16657338,0.59522227
20.3000,0.56910755,2.55173563,0.42273862,0.43330853,1.16922421,0.59461513
20.4000,0.56834013,2.55479610,0.42390520,0.43395386,1.17185511,0.59401217
20.5000,0.56758315,2.55782206,0.42506495,0.43459269,1.17446623,0.59341338
20.6000,0.56683643,2.56081395,0.42621788,0.43522508,1.17705769,0.59281876
20.7000,0.56609979,2.56377221,0.42736402,0.43585111,1.17962962,0.59222829
20.8000,0.56537305,2.56669727,0.42850341,0.43647083,1.18218216,0.59164195
20.9000,0.56465606,2.56958957,0.42963605,0.43708430,1.18471544,0.59105975
21.0000,0.56394864,2.57244952,0.43076199,0.43769160,1.18722958,0.59048167
21.1000,0.56325063,2.57527754,0.43188125,0.43829278,1.18972472,0.58990769
21.2000,0.56256187,2.57807404,0.43299385,0.43888791,1.19220098,0.58933780
21.3000,0.56188221,2.58083944,0.43409982,0.43947704,1.19465850,0.58877199
21.4000,0.56121150,2.58357412,0.43519918,0.44006023,1.19709740,0.58821025
21.5000,0.56054958,2.58627849,0.43629197,0.44063755,1.19951780,0.58765256
21.6000,0.55989631,2.58895292,0.43737821,0.44120905,1.20191983,0.58709890
21.7000,0.55925156,2.59159782,0.43845793,0.44177479,1.20430362,0.58654927
21.8000,0.55861516,2.59421355,0.43953115,0.44233484,1.20666930,0.58600364
21.9000,0.55798700,2.59680049,0.44059790,0.44288923,1.20901698,0.58546200
22.0000,0.55736694,2.59935900,0.44165822,0.44343804,1.21134678,0.58492434
22.1000,0.55675484,2.60188946,0.44271212,0.44398132,1.21365884,0.58439064
22.2000,0.55615057,2.60439221,0.44375963,0.44451912,1.21595327,0.58386089
22.3000,0.55555401,2.60686762,0.44480079,0.44505151,1.21823020,0.58333506
22.4000,0.55496504,2.60931602,0.44583561,0.44557852,1.22048974,0.58281314
22.5000,0.55438353,2.61173777,0.44686414,0.44610022,1.22273202,0.58229512
22.6000,0.55380936,2.61413320,0.44788639,0.44661666,1.22495714,0.58178097
22.7000,0.55324242,2.61650264,0.44890239,0.44712790,1.22716525,0.58127068
22.8000,0.55268259,2.61884643,0.44991218,0.44763398,1.22935644,0.58076424
22.9000,0.55212976,2.62116489,0.45091578,0.44813496,1.23153083,0.58026162
23.0000,0.55158382,2.62345834,0.45191321,0.44863088,1.23368856,0.57976280
23.1000,0.55104466,2.62572709,0.45290452,0.44912181,1.23582972,0.57926777
23.2000,0.55051217,2.62797146,0.45388972,0.44960778,1.23795444,0.57877652
23.3000,0.54998626,2.63019176,0.45486884,0.45008885,1.24006282,0.57828901
23.4000,0.54946682,2.63238828,0.45584192,0.45056507,1.24215500,0.57780523
23.5000,0.54895375,2.63456132,0.45680897,0.45103649,1.24423106,0.57732517
23.6000,0.54844695,2.63671119,0.45777004,0.45150315,1.24629114,0.57684880
23.7000,0.54794632,2.63883816,0.45872514,0.45196511,1.24833534,0.57637610
23.8000,0.54745178,2.64094253,0.45967431,0.45242240,1.25036377,0.57590707
23.9000,0.54696323,2.64302457,0.46061758,0.45287508,1.25237655,0.57544166
24.0000,0.54648057,2.64508457,0.46155497,0.45332319,1.25437378,0.57497987
24.1000,0.54600372,2.64712279,0.46248651,0.45376679,1.25635558,0.57452168
24.2000,0.54553260,2.64913952,0.46341223,0.45420590,1.25832204,0.57406707
24.3000,0.54506711,2.65113501,0.46433216,0.45464059,1.26027329,0.57361601
24.4000,0.54460717,2.65310952,0.46524633,0.45507088,1.26220942,0.57316849
24.5000,0.54415270,2.65506333,0.46615477,0.45549684,1.26413055,0.57272449
24.6000,0.54370361,2.65699668,0.46705750,0.45591850,1.26603678,0.57228398
24.7000,0.54325984,2.65890982,0.46795455,0.45633590,1.26792822,0.57184695
24.8000,0.54282129,2.66080300,0.46884596,0.45674908,1.26980497,0.57141337
24.9000,0.54238790,2.66267647,0.46973175,0.45715810,1.27166714,0.57098323
25.0000,0.54195958,2.66453046,0.47061195,0.45756299,1.27351483,0.57055651
25.1000,0.54153627,2.66636523,0.47148659,0.45796379,1.27534814,0.57013317
25.2000,0.54111789,2.66818099,0.47235569,0.45836054,1.27716717,0.56971322
25.3000,0.54070437,2.66997798,0.47321929,0.45875329,1.27897204,0.56929661
25.4000,0.54029563,2.67175644,0.47407741,0.45914207,1.28076283,0.56888334
25.5000,0.53989162,2.67351658,0.47493009,0.45952692,1.28253966,0.56847338
25.6000,0.53949226,2.67525863,0.47577734,0.45990789,1.28430261,0.56806671
25.7000,0.53909749,2.67698280,0.47661921,0.46028502,1.28605180,0.56766331
25.8000,0.53870724,2.67868931,0.47745571,0.46065833,1.28778731,0.56726316
25.9000,0.53832144,2.68037837,0.47828688,0.46102787,1.28950925,0.56686624
26.0000,0.53794004,2.68205020,0.47911273,0.46139369,1.29121771,0.56647253
26.1000,0.53756297,2.68370500,0.47993332,0.46175580,1.29291280,0.56608201
26.2000,0.53719017,2.68534297,0.48074865,0.46211426,1.29459461,0.56569465
26.3000,0.53682159,2.68696431,0.48155875,0.46246910,1.29626323,0.56531044
26.4000,0.53645715,2.68856922,0.48236367,0.46282035,1.29791875,0.56492935
26.5000,0.53609682,2.69015791,0.48316342,0.46316805,1.29956129,0.56455137
26.6000,0.53574052,2.69173055,0.48395803,0.46351224,1.30119092,0.56417647
26.7000,0.53538820,2.69328735,0.48474753,0.46385295,1.30280775,0.56380464
26.8000,0.53503981,2.69482848,0.48553194,0.46419022,1.30441186,0.56343585
26.9000,0.53469530,2.69635413,0.48631130,0.46452409,1.30600334,0.56307008
27.0000,0.53435460,2.69786449,0.48708564,0.46485457,1.30758230,0.56270731
27.1000,0.53401768,2.69935973,0.48785497,0.46518172,1.30914882,0.56234752
27.2000,0.53368448,2.70084004,0.48861933,0.46550556,1.31070299,0.56199069
27.3000,0.53335494,2.70230558,0.48937874,0.46582613,1.31224490,0.56163680
27.4000,0.53302902,2.70375653,0.49013324,0.46614346,1.31377464,0.56128584
27.5000,0.53270667,2.70519306,0.49088285,0.46645758,1.31529231,0.56093777
27.6000,0.53238784,2.70661534,0.49162759,0.46676852,1.31679798,0.56059258
27.7000,0.53207249,2.70802353,0.49236750,0.46707632,1.31829175,0.56025024
27.8000,0.53176057,2.70941779,0.49310260,0.46738101,1.31977370,0.55991075
27.9000,0.53145203,2.71079829,0.49383292,0.46768262,1.32124392,0.55957407
28.0000,0.53114683,2.71216519,0.49455848,0.46798118,1.32270250,0.55924020
28.1000,0.53084492,2.71351864,0.49527931,0.46827672,1.32414952,0.55890910
28.2000,0.53054626,2.71485879,0.49599544,0.46856927,1.32558507,0.55858075
28.3000,0.53025082,2.71618580,0.49670690,0.46885886,1.32700924,0.55825515
28.4000,0.52995854,2.71749982,0.49741370,0.46914552,1.32842209,0.55793226
28.5000,0.52966938,2.71880100,0.49811589,0.46942929,1.32982373,0.55761208
28.6000,0.52938331,2.72008949,0.49881348,0.46971018,1.33121423,0.55729457
28.7000,0.52910029,2.72136542,0.49950649,0.46998823,1.33259368,0.55697972
28.8000,0.52882027,2.72262894,0.50019497,0.47026347,1.33396215,0.55666751
28.9000,0.52854322,2.72388019,0.50087893,0.47053593,1.33531973,0.55635792
29.0000,0.52826910,2.72511931,0.50155840,0.47080563,1.33666650,0.55605093
29.1000,0.52799787,2.72634644,0.50223340,0.47107260,1.33800254,0.55574653
29.2000,0.52772949,2.72756170,0.50290396,0.47133687,1.33932793,0.55544468
29.3000,0.52746394,2.72876525,0.50357011,0.47159846,1.34064275,0.55514538
29.4000,0.52720117,2.72995719,0.50423187,0.47185741,1.34194707,0.55484860
29.5000,0.52694114,2.73113768,0.50488927,0.47211374,1.34324098,0.55455433
29.6000,0.52668383,2.73230682,0.50554233,0.47236747,1.34452455,0.55426255
29.7000,0.52642920,2.73346475,0.50619108,0.47261864,1.34579786,0.55397323
29.8000,0.52617722,2.73461160,0.50683554,0.47286726,1.34706099,0.55368636
29.9000,0.52592784,2.73574749,0.50747574,0.47311337,1.34831401,0.55340192
30.0000,0.52568105,2.73687253,0.50811170,0.47335698,1.34955700,0.55311989
30.1000,0.52543681,2.73798685,0.50874346,0.47359813,1.35079004,0.55284026
30.2000,0.52519508,2.73909056,0.50937102,0.47383684,1.35201319,0.55256300
30.3000,0.52495584,2.74018379,0.50999443,0.47407313,1.35322654,0.55228810
30.4000,0.52471906,2.74126664,0.51061369,0.47430703,1.35443015,0.55201554
30.5000,0.52448470,2.74233924,0.51122885,0.47453856,1.35562410,0.55174530
30.6000,0.52425274,2.74340168,0.51183991,0.47476775,1.35680846,0.55147736
30.7000,0.52402314,2.74445410,0.51244692,0.47499461,1.35798331,0.55121171
30.8000,0.52379588,2.74549658,0.51304988,0.47521918,1.35914871,0.55094832
30.9000,0.52357093,2.74652924,0.51364883,0.47544147,1.36030474,0.55068718
31.0000,0.52334826,2.74755219,0.51424378,0.47566152,1.36145147,0.55042828
31.1000,0.52312785,2.74856553,0.51483477,0.47587933,1.36258897,0.55017159
31.2000,0.52290966,2.74956937,0.51542181,0.47609494,1.36371730,0.54991709
31.3000,0.52269368,2.75056380,0.51600494,0.47630836,1.36483654,0.54966478
31.4000,0.52247987,2.75154893,0.51658416,0.47651962,1.36594676,0.54941463
31.5000,0.52226820,2.75252487,0.51715952,0.47672874,1.36704802,0.54916663
31.6000,0.52205866,2.75349169,0.51773102,0.47693575,1.36814040,0.54892075
31.7000,0.52185122,2.75444951,0.51829870,0.47714065,1.36922395,0.54867699
31.8000,0.52164585,2.75539842,0.51886258,0.47734348,1.37029875,0.54843532
31.9000,0.52144253,2.75633852,0.51942268,0.47754425,1.37136487,0.54819574
32.0000,0.52124123,2.75726989,0.51997901,0.47774299,1.37242236,0.54795821
32.1000,0.52104194,2.75819264,0.52053162,0.47793972,1.37347130,0.54772273
32.2000,0.52084462,2.75910684,0.52108051,0.47813445,1.37451175,0.54748928
32.3000,0.52064925,2.76001260,0.52162572,0.47832721,1.37554378,0.54725784
32.4000,0.52045582,2.76091000,0.52216726,0.47851801,1.37656744,0.54702840
32.5000,0.52026430,2.76179913,0.52270515,0.47870688,1.37758281,0.54680094
32.6000,0.52007466,2.76268007,0.52323943,0.47889383,1.37858994,0.54657545
32.7000,0.51988689,2.76355292,0.52377010,0.47907889,1.37958891,0.54635191
32.8000,0.51970096,2.76441774,0.52429720,0.47926208,1.38057976,0.54613030
32.9000,0.51951686,2.76527464,0.52482074,0.47944340,1.38156257,0.54591061
33.0000,0.51933455,2.76612369,0.52534075,0.47962289,1.38253740,0.54569282
33.1000,0.51915403,2.76696498,0.52585725,0.47980056,1.38350431,0.54547692
33.2000,0.51897527,2.76779857,0.52637026,0.47997642,1.38446335,0.54526289
33.3000,0.51879825,2.76862456,0.52687981,0.48015051,1.38541459,0.54505072
33.4000,0.51862295,2.76944303,0.52738590,0.48032282,1.38635808,0.54484039
33.5000,0.51844936,2.77025404,0.52788857,0.48049339,1.38729390,0.54463189
33.6000,0.51827744,2.77105767,0.52838784,0.48066223,1.38822209,0.54442520
33.7000,0.51810719,2.77185401,0.52888373,0.48082936,1.38914272,0.54422031
33.8000,0.51793859,2.77264313,0.52937625,0.48099479,1.39005585,0.54401720
